SS,1,N,Drop,Lan,Imagery,U,N,U,,ZW_1965_SpeciesList,N,4,1,,,SRSWR,SS_unit_1,,,,,,Y,
SA,3,,N,U,100930,,BAF,CBF,AliveAliveHighProbSurvival,Lan,HuC,,,F,,27,,NotApplicable,,,,OTM_MPD_>=20_0_0,OTM,,,,Basket,,,3,2,,,SRSWR,SA_unit_1,A,,Y,,,,,
FM,BAF,CBF,160,6,LengthTotal,,,,1.123,LengthTotal,,,
BV,41,BAF,CBF,N,U,Age,3,Ageyear,,,,AQ1,,1.12,Age,2,2,,,SRSWR,BV_unit_1,
BV,42,BAF,CBF,N,U,Age,3,Ageyear,,,,AQ1,,1.12,Age,2,2,,,SRSWR,BV_unit_2,
FM,BAF,CBF,170,7,LengthTotal,,,,1.123,LengthTotal,,,
BV,43,BAF,CBF,N,U,Age,3,Ageyear,,,,AQ1,,1.12,Age,2,2,,,SRSWR,BV_unit_1,
BV,44,BAF,CBF,N,U,Age,3,Ageyear,,,,AQ1,,1.12,Age,2,2,,,SRSWR,BV_unit_2,
FM,BAF,CBF,180,8,LengthTotal,,,,1.123,LengthTotal,,,
BV,45,BAF,CBF,N,U,Age,4,Ageyear,,,,AQ1,,1.12,Age,2,2,,,SRSWR,BV_unit_1,
BV,46,BAF,CBF,N,U,Age,4,Ageyear,,,,AQ1,,1.12,Age,2,2,,,SRSWR,BV_unit_2,
FM,BAF,CBF,190,9,LengthTotal,,,,1.123,LengthTotal,,,
BV,47,BAF,CBF,N,U,Age,4,Ageyear,,,,AQ1,,1.12,Age,2,2,,,SRSWR,BV_unit_1,
BV,48,BAF,CBF,N,U,Age,4,Ageyear,,,,AQ1,,1.12,Age,2,2,,,SRSWR,BV_unit_2,
FM,BAF,CBF,200,10,LengthTotal,,,,1.123,LengthTotal,,,
BV,49,BAF,CBF,N,U,Age,4,Ageyear,,,,AQ1,,1.12,Age,2,2,,,SRSWR,BV_unit_1,
BV,50,BAF,CBF,N,U,Age,4,Ageyear,,,,AQ1,,1.12,Age,2,2,,,SRSWR,BV_unit_2,
FM,BAF,CBF,210,10,LengthTotal,,,,1.123,LengthTotal,,,
BV,51,BAF,CBF,N,U,Age,4,Ageyear,,,,AQ1,,1.12,Age,2,2,,,SRSWR,BV_unit_1,
BV,52,BAF,CBF,N,U,Age,4,Ageyear,,,,AQ1,,1.12,Age,2,2,,,SRSWR,BV_unit_2,
FM,BAF,CBF,220,10,LengthTotal,,,,1.123,LengthTotal,,,
BV,53,BAF,CBF,N,U,Age,4,Ageyear,,,,AQ1,,1.12,Age,2,2,,,SRSWR,BV_unit_1,
BV,54,BAF,CBF,N,U,Age,4,Ageyear,,,,AQ1,,1.12,Age,2,2,,,SRSWR,BV_unit_2,
FM,BAF,CBF,230,9,LengthTotal,,,,1.123,LengthTotal,,,
BV,55,BAF,CBF,N,U,Age,5,Ageyear,,,,AQ1,,1.12,Age,2,2,,,SRSWR,BV_unit_1,
BV,56,BAF,CBF,N,U,Age,5,Ageyear,,,,AQ1,,1.12,Age,2,2,,,SRSWR,BV_unit_2,
FM,BAF,CBF,240,8,LengthTotal,,,,1.123,LengthTotal,,,
BV,57,BAF,CBF,N,U,Age,5,Ageyear,,,,AQ1,,1.12,Age,2,2,,,SRSWR,BV_unit_1,
BV,58,BAF,CBF,N,U,Age,5,Ageyear,,,,AQ1,,1.12,Age,2,2,,,SRSWR,BV_unit_2,
FM,BAF,CBF,250,7,LengthTotal,,,,1.123,LengthTotal,,,
BV,59,BAF,CBF,N,U,Age,5,Ageyear,,,,AQ1,,1.12,Age,2,2,,,SRSWR,BV_unit_1,
BV,60,BAF,CBF,N,U,Age,5,Ageyear,,,,AQ1,,1.12,Age,2,2,,,SRSWR,BV_unit_2,
SA,4,,N,U,10193,,BAF,CBF,AliveAliveHighProbSurvival,Lan,HuC,,,F,,27,,NotApplicable,,,,OTB_CRU_90-99_1_300,OTB,,,,Basket,,,3,2,,,SRSWR,SA_unit_2,A,,Y,,,,,
FM,BAF,CBF,250,6,LengthTotal,,,,1.123,LengthTotal,,,
BV,61,BAF,CBF,N,U,Age,5,Ageyear,,,,AQ1,,1.12,Age,2,2,,,SRSWR,BV_unit_1,
BV,62,BAF,CBF,N,U,Age,5,Ageyear,,,,AQ1,,1.12,Age,2,2,,,SRSWR,BV_unit_2,
FM,BAF,CBF,260,7,LengthTotal,,,,1.123,LengthTotal,,,
BV,63,BAF,CBF,N,U,Age,5,Ageyear,,,,AQ1,,1.12,Age,2,2,,,SRSWR,BV_unit_1,
BV,64,BAF,CBF,N,U,Age,5,Ageyear,,,,AQ1,,1.12,Age,2,2,,,SRSWR,BV_unit_2,
FM,BAF,CBF,270,8,LengthTotal,,,,1.123,LengthTotal,,,
BV,65,BAF,CBF,N,U,Age,5,Ageyear,,,,AQ1,,1.12,Age,2,2,,,SRSWR,BV_unit_1,
BV,66,BAF,CBF,N,U,Age,5,Ageyear,,,,AQ1,,1.12,Age,2,2,,,SRSWR,BV_unit_2,
FM,BAF,CBF,280,9,LengthTotal,,,,1.123,LengthTotal,,,
BV,67,BAF,CBF,N,U,Age,6,Ageyear,,,,AQ1,,1.12,Age,2,2,,,SRSWR,BV_unit_1,
BV,68,BAF,CBF,N,U,Age,6,Ageyear,,,,AQ1,,1.12,Age,2,2,,,SRSWR,BV_unit_2,
FM,BAF,CBF,290,10,LengthTotal,,,,1.123,LengthTotal,,,
BV,69,BAF,CBF,N,U,Age,6,Ageyear,,,,AQ1,,1.12,Age,2,2,,,SRSWR,BV_unit_1,
BV,70,BAF,CBF,N,U,Age,6,Ageyear,,,,AQ1,,1.12,Age,2,2,,,SRSWR,BV_unit_2,
FM,BAF,CBF,300,10,LengthTotal,,,,1.123,LengthTotal,,,
BV,71,BAF,CBF,N,U,Age,6,Ageyear,,,,AQ1,,1.12,Age,2,2,,,SRSWR,BV_unit_1,
BV,72,BAF,CBF,N,U,Age,6,Ageyear,,,,AQ1,,1.12,Age,2,2,,,SRSWR,BV_unit_2,
FM,BAF,CBF,310,10,LengthTotal,,,,1.123,LengthTotal,,,
BV,73,BAF,CBF,N,U,Age,6,Ageyear,,,,AQ1,,1.12,Age,2,2,,,SRSWR,BV_unit_1,
BV,74,BAF,CBF,N,U,Age,6,Ageyear,,,,AQ1,,1.12,Age,2,2,,,SRSWR,BV_unit_2,
FM,BAF,CBF,320,9,LengthTotal,,,,1.123,LengthTotal,,,
BV,75,BAF,CBF,N,U,Age,6,Ageyear,,,,AQ1,,1.12,Age,2,2,,,SRSWR,BV_unit_1,
BV,76,BAF,CBF,N,U,Age,6,Ageyear,,,,AQ1,,1.12,Age,2,2,,,SRSWR,BV_unit_2,
FM,BAF,CBF,330,8,LengthTotal,,,,1.123,LengthTotal,,,
BV,77,BAF,CBF,N,U,Age,7,Ageyear,,,,AQ1,,1.12,Age,2,2,,,SRSWR,BV_unit_1,
BV,78,BAF,CBF,N,U,Age,7,Ageyear,,,,AQ1,,1.12,Age,2,2,,,SRSWR,BV_unit_2,
FM,BAF,CBF,340,7,LengthTotal,,,,1.123,LengthTotal,,,
BV,79,BAF,CBF,N,U,Age,7,Ageyear,,,,AQ1,,1.12,Age,2,2,,,SRSWR,BV_unit_1,
BV,80,BAF,CBF,N,U,Age,7,Ageyear,,,,AQ1,,1.12,Age,2,2,,,SRSWR,BV_unit_2,
FT,VDcode_4,3,Y,FT_stratum1,N,U,Control,At-Sea,,ZWGWE,1965-05-05,,ZWGWE,1965-05-31,,100,3,,,SRSWR,FT_unit_3,,,,,,Y,
LE,VDcode_4,N,3,,U,N,U,,N,All,,,,ZW,1965-10-06,,,27,,NotApplicable,,,,OTB_DWS_55-64_0_0,OTB,,,,,AttAcoustic,,2,1,,,SRSWR,LE_unit_1,,,,,,Y,,,ZWBFO
SS,1,N,Drop,Lan,Imagery,U,N,U,,ZW_1965_SpeciesList,N,4,1,,,SRSWR,SS_unit_1,,,,,,Y,
SA,5,,N,U,10216,,BAF,CBF,AliveAliveHighProbSurvival,Lan,HuC,,,F,,27,,NotApplicable,,,,SSC_DEF_>0_0_0,SSC,,,,Basket,,,3,2,,,SRSWR,SA_unit_1,A,,Y,,,,,
FM,BAF,CBF,230,6,LengthTotal,,,,1.123,LengthTotal,,,
BV,81,BAF,CBF,N,U,Age,5,Ageyear,,,,AQ1,,1.12,Age,2,2,,,SRSWR,BV_unit_1,
BV,82,BAF,CBF,N,U,Age,5,Ageyear,,,,AQ1,,1.12,Age,2,2,,,SRSWR,BV_unit_2,
FM,BAF,CBF,240,7,LengthTotal,,,,1.123,LengthTotal,,,
BV,83,BAF,CBF,N,U,Age,5,Ageyear,,,,AQ1,,1.12,Age,2,2,,,SRSWR,BV_unit_1,
BV,84,BAF,CBF,N,U,Age,5,Ageyear,,,,AQ1,,1.12,Age,2,2,,,SRSWR,BV_unit_2,
FM,BAF,CBF,250,8,LengthTotal,,,,1.123,LengthTotal,,,
BV,85,BAF,CBF,N,U,Age,5,Ageyear,,,,AQ1,,1.12,Age,2,2,,,SRSWR,BV_unit_1,
BV,86,BAF,CBF,N,U,Age,5,Ageyear,,,,AQ1,,1.12,Age,2,2,,,SRSWR,BV_unit_2,
FM,BAF,CBF,260,9,LengthTotal,,,,1.123,LengthTotal,,,
BV,87,BAF,CBF,N,U,Age,5,Ageyear,,,,AQ1,,1.12,Age,2,2,,,SRSWR,BV_unit_1,
BV,88,BAF,CBF,N,U,Age,5,Ageyear,,,,AQ1,,1.12,Age,2,2,,,SRSWR,BV_unit_2,
FM,BAF,CBF,270,10,LengthTotal,,,,1.123,LengthTotal,,,
BV,89,BAF,CBF,N,U,Age,5,Ageyear,,,,AQ1,,1.12,Age,2,2,,,SRSWR,BV_unit_1,
BV,90,BAF,CBF,N,U,Age,5,Ageyear,,,,AQ1,,1.12,Age,2,2,,,SRSWR,BV_unit_2,
FM,BAF,CBF,280,10,LengthTotal,,,,1.123,LengthTotal,,,
BV,91,BAF,CBF,N,U,Age,6,Ageyear,,,,AQ1,,1.12,Age,2,2,,,SRSWR,BV_unit_1,
BV,92,BAF,CBF,N,U,Age,6,Ageyear,,,,AQ1,,1.12,Age,2,2,,,SRSWR,BV_unit_2,
FM,BAF,CBF,290,10,LengthTotal,,,,1.123,LengthTotal,,,
BV,93,BAF,CBF,N,U,Age,6,Ageyear,,,,AQ1,,1.12,Age,2,2,,,SRSWR,BV_unit_1,
BV,94,BAF,CBF,N,U,Age,6,Ageyear,,,,AQ1,,1.12,Age,2,2,,,SRSWR,BV_unit_2,
FM,BAF,CBF,300,9,LengthTotal,,,,1.123,LengthTotal,,,
BV,95,BAF,CBF,N,U,Age,6,Ageyear,,,,AQ1,,1.12,Age,2,2,,,SRSWR,BV_unit_1,
BV,96,BAF,CBF,N,U,Age,6,Ageyear,,,,AQ1,,1.12,Age,2,2,,,SRSWR,BV_unit_2,
FM,BAF,CBF,310,8,LengthTotal,,,,1.123,LengthTotal,,,
BV,97,BAF,CBF,N,U,Age,6,Ageyear,,,,AQ1,,1.12,Age,2,2,,,SRSWR,BV_unit_1,
BV,98,BAF,CBF,N,U,Age,6,Ageyear,,,,AQ1,,1.12,Age,2,2,,,SRSWR,BV_unit_2,
FM,BAF,CBF,320,7,LengthTotal,,,,1.123,LengthTotal,,,
BV,100,BAF,CBF,N,U,Age,6,Ageyear,,,,AQ1,,1.12,Age,2,2,,,SRSWR,BV_unit_2,
BV,99,BAF,CBF,N,U,Age,6,Ageyear,,,,AQ1,,1.12,Age,2,2,,,SRSWR,BV_unit_1,
SA,6,,N,U,10295,,BAF,CBF,AliveAliveHighProbSurvival,Lan,HuC,,,F,,27,,NotApplicable,,,,OTB_DEF_70-99_0_0,OTB,,,,Basket,,,3,2,,,SRSWR,SA_unit_2,A,,Y,,,,,
FM,BAF,CBF,200,6,LengthTotal,,,,1.123,LengthTotal,,,
BV,101,BAF,CBF,N,U,Age,4,Ageyear,,,,AQ1,,1.12,Age,2,2,,,SRSWR,BV_unit_1,
BV,102,BAF,CBF,N,U,Age,4,Ageyear,,,,AQ1,,1.12,Age,2,2,,,SRSWR,BV_unit_2,
FM,BAF,CBF,210,7,LengthTotal,,,,1.123,LengthTotal,,,
BV,103,BAF,CBF,N,U,Age,4,Ageyear,,,,AQ1,,1.12,Age,2,2,,,SRSWR,BV_unit_1,
BV,104,BAF,CBF,N,U,Age,4,Ageyear,,,,AQ1,,1.12,Age,2,2,,,SRSWR,BV_unit_2,
FM,BAF,CBF,220,8,LengthTotal,,,,1.123,LengthTotal,,,
BV,105,BAF,CBF,N,U,Age,4,Ageyear,,,,AQ1,,1.12,Age,2,2,,,SRSWR,BV_unit_1,
BV,106,BAF,CBF,N,U,Age,4,Ageyear,,,,AQ1,,1.12,Age,2,2,,,SRSWR,BV_unit_2,
FM,BAF,CBF,230,9,LengthTotal,,,,1.123,LengthTotal,,,
BV,107,BAF,CBF,N,U,Age,5,Ageyear,,,,AQ1,,1.12,Age,2,2,,,SRSWR,BV_unit_1,
BV,108,BAF,CBF,N,U,Age,5,Ageyear,,,,AQ1,,1.12,Age,2,2,,,SRSWR,BV_unit_2,
FM,BAF,CBF,240,10,LengthTotal,,,,1.123,LengthTotal,,,
BV,109,BAF,CBF,N,U,Age,5,Ageyear,,,,AQ1,,1.12,Age,2,2,,,SRSWR,BV_unit_1,
BV,110,BAF,CBF,N,U,Age,5,Ageyear,,,,AQ1,,1.12,Age,2,2,,,SRSWR,BV_unit_2,
FM,BAF,CBF,250,10,LengthTotal,,,,1.123,LengthTotal,,,
BV,111,BAF,CBF,N,U,Age,5,Ageyear,,,,AQ1,,1.12,Age,2,2,,,SRSWR,BV_unit_1,
BV,112,BAF,CBF,N,U,Age,5,Ageyear,,,,AQ1,,1.12,Age,2,2,,,SRSWR,BV_unit_2,
FM,BAF,CBF,260,10,LengthTotal,,,,1.123,LengthTotal,,,
BV,113,BAF,CBF,N,U,Age,5,Ageyear,,,,AQ1,,1.12,Age,2,2,,,SRSWR,BV_unit_1,
BV,114,BAF,CBF,N,U,Age,5,Ageyear,,,,AQ1,,1.12,Age,2,2,,,SRSWR,BV_unit_2,
FM,BAF,CBF,270,9,LengthTotal,,,,1.123,LengthTotal,,,
BV,115,BAF,CBF,N,U,Age,5,Ageyear,,,,AQ1,,1.12,Age,2,2,,,SRSWR,BV_unit_1,
BV,116,BAF,CBF,N,U,Age,5,Ageyear,,,,AQ1,,1.12,Age,2,2,,,SRSWR,BV_unit_2,
FM,BAF,CBF,280,8,LengthTotal,,,,1.123,LengthTotal,,,
BV,117,BAF,CBF,N,U,Age,6,Ageyear,,,,AQ1,,1.12,Age,2,2,,,SRSWR,BV_unit_1,
BV,118,BAF,CBF,N,U,Age,6,Ageyear,,,,AQ1,,1.12,Age,2,2,,,SRSWR,BV_unit_2,
FM,BAF,CBF,290,7,LengthTotal,,,,1.123,LengthTotal,,,
BV,119,BAF,CBF,N,U,Age,6,Ageyear,,,,AQ1,,1.12,Age,2,2,,,SRSWR,BV_unit_1,
BV,120,BAF,CBF,N,U,Age,6,Ageyear,,,,AQ1,,1.12,Age,2,2,,,SRSWR,BV_unit_2,
FT,VDcode_8,4,Y,FT_stratum2,N,U,Control,At-Sea,,ZWUTA,1965-04-12,,ZWUTA,1965-04-26,,100,3,,,SRSWR,FT_unit_4,,,,,,Y,
LE,VDcode_8,N,4,,U,N,U,,N,All,,,,ZW,1965-05-17,,,27,,NotApplicable,,,,TBB_MCD_32-69_0_0,TBB,,,,,AttAcoustic,,2,1,,,SRSWR,LE_unit_1,,,,,,Y,,,ZWKAB
SS,1,N,Drop,Lan,Imagery,U,N,U,,ZW_1965_SpeciesList,N,4,1,,,SRSWR,SS_unit_1,,,,,,Y,
SA,7,,N,U,10306,,BAF,CBF,AliveAliveHighProbSurvival,Lan,HuC,,,F,,27,,NotApplicable,,,,PTB_DEF_100-119_4_35,PTB,,,,Basket,,,3,2,,,SRSWR,SA_unit_1,A,,Y,,,,,
FM,BAF,CBF,340,6,LengthTotal,,,,1.123,LengthTotal,,,
BV,121,BAF,CBF,N,U,Age,7,Ageyear,,,,AQ1,,1.12,Age,2,2,,,SRSWR,BV_unit_1,
BV,122,BAF,CBF,N,U,Age,7,Ageyear,,,,AQ1,,1.12,Age,2,2,,,SRSWR,BV_unit_2,
FM,BAF,CBF,350,7,LengthTotal,,,,1.123,LengthTotal,,,
BV,123,BAF,CBF,N,U,Age,7,Ageyear,,,,AQ1,,1.12,Age,2,2,,,SRSWR,BV_unit_1,
BV,124,BAF,CBF,N,U,Age,7,Ageyear,,,,AQ1,,1.12,Age,2,2,,,SRSWR,BV_unit_2,
FM,BAF,CBF,360,8,LengthTotal,,,,1.123,LengthTotal,,,
BV,125,BAF,CBF,N,U,Age,7,Ageyear,,,,AQ1,,1.12,Age,2,2,,,SRSWR,BV_unit_1,
BV,126,BAF,CBF,N,U,Age,7,Ageyear,,,,AQ1,,1.12,Age,2,2,,,SRSWR,BV_unit_2,
FM,BAF,CBF,370,9,LengthTotal,,,,1.123,LengthTotal,,,
BV,127,BAF,CBF,N,U,Age,7,Ageyear,,,,AQ1,,1.12,Age,2,2,,,SRSWR,BV_unit_1,
BV,128,BAF,CBF,N,U,Age,7,Ageyear,,,,AQ1,,1.12,Age,2,2,,,SRSWR,BV_unit_2,
FM,BAF,CBF,380,10,LengthTotal,,,,1.123,LengthTotal,,,
BV,129,BAF,CBF,N,U,Age,8,Ageyear,,,,AQ1,,1.12,Age,2,2,,,SRSWR,BV_unit_1,
BV,130,BAF,CBF,N,U,Age,8,Ageyear,,,,AQ1,,1.12,Age,2,2,,,SRSWR,BV_unit_2,
FM,BAF,CBF,390,10,LengthTotal,,,,1.123,LengthTotal,,,
BV,131,BAF,CBF,N,U,Age,8,Ageyear,,,,AQ1,,1.12,Age,2,2,,,SRSWR,BV_unit_1,
BV,132,BAF,CBF,N,U,Age,8,Ageyear,,,,AQ1,,1.12,Age,2,2,,,SRSWR,BV_unit_2,
FM,BAF,CBF,400,10,LengthTotal,,,,1.123,LengthTotal,,,
BV,133,BAF,CBF,N,U,Age,8,Ageyear,,,,AQ1,,1.12,Age,2,2,,,SRSWR,BV_unit_1,
BV,134,BAF,CBF,N,U,Age,8,Ageyear,,,,AQ1,,1.12,Age,2,2,,,SRSWR,BV_unit_2,
FM,BAF,CBF,410,9,LengthTotal,,,,1.123,LengthTotal,,,
BV,135,BAF,CBF,N,U,Age,8,Ageyear,,,,AQ1,,1.12,Age,2,2,,,SRSWR,BV_unit_1,
BV,136,BAF,CBF,N,U,Age,8,Ageyear,,,,AQ1,,1.12,Age,2,2,,,SRSWR,BV_unit_2,
FM,BAF,CBF,420,8,LengthTotal,,,,1.123,LengthTotal,,,
BV,137,BAF,CBF,N,U,Age,8,Ageyear,,,,AQ1,,1.12,Age,2,2,,,SRSWR,BV_unit_1,
BV,138,BAF,CBF,N,U,Age,8,Ageyear,,,,AQ1,,1.12,Age,2,2,,,SRSWR,BV_unit_2,
FM,BAF,CBF,430,7,LengthTotal,,,,1.123,LengthTotal,,,
BV,139,BAF,CBF,N,U,Age,9,Ageyear,,,,AQ1,,1.12,Age,2,2,,,SRSWR,BV_unit_1,
BV,140,BAF,CBF,N,U,Age,9,Ageyear,,,,AQ1,,1.12,Age,2,2,,,SRSWR,BV_unit_2,
